depnmse,indepnmse,sampcovnmse,arval,run,nobs
0.0186001369514478,0.021390829514097712,0.04356940230954877,0.2,16.0,300.0
0.0221918133639358,0.02129226177660736,0.04128333363896658,0.2,17.0,300.0
0.028912871243880547,0.04999187086921638,0.04695309759450674,0.2,18.0,300.0
0.045078582039626496,0.0691890300091634,0.05585179853726191,0.2,19.0,300.0
0.023261135095880642,0.021464350150810236,0.0500204918697919,0.2,20.0,300.0
0.019334205078136966,0.02308539642645606,0.037935467208043305,0.2,21.0,300.0
0.03159653553091261,0.02999480072544413,0.04626113703312898,0.2,22.0,300.0
0.011216949545499151,0.012184668273232809,0.02853378232670239,0.2,23.0,300.0
0.016801191799451744,0.016465654366190626,0.04778984167015553,0.2,24.0,300.0
0.02351373648436578,0.037859190446551894,0.036400268681353605,0.2,25.0,300.0
0.017498357419130212,0.012278268950454791,0.03304992736797457,0.2,26.0,300.0
0.017842262862350192,0.015539698901164184,0.02824306234407861,0.2,27.0,300.0
0.02967367314562521,0.029813039224755925,0.049814554441954706,0.2,28.0,300.0
0.014330600570964382,0.03755848869695577,0.03453653195290359,0.2,29.0,300.0
0.025838116577959886,0.02712625227297554,0.043617580337713,0.2,30.0,300.0
0.01838492686007332,0.01799774214391115,0.050220815100119116,0.2,31.0,300.0
0.013622421278662793,0.011255593400166712,0.03450815856026167,0.2,32.0,300.0
0.02047150069554886,0.01810619019284879,0.04499687108248276,0.2,33.0,300.0
0.018005526580083794,0.03809031227128889,0.037706148452208973,0.2,34.0,300.0
0.020859324577496403,0.016081597823549947,0.029247816903312133,0.2,35.0,300.0
0.015694132127366214,0.014463781944938468,0.02457428846942813,0.2,36.0,300.0
0.02179723703469579,0.0208970617696396,0.040067064746234414,0.2,37.0,300.0
0.01853802258020031,0.0178036946715314,0.04328379559783572,0.2,38.0,300.0
0.02039538977223021,0.013903415840428791,0.033317141064768865,0.2,39.0,300.0
0.03361877180517426,0.036438774989876466,0.06280504745021932,0.2,40.0,300.0
0.016163947813655485,0.015623422301795083,0.03164089702400837,0.2,41.0,300.0
0.02884951843156137,0.022659808602610212,0.03800731330169799,0.2,42.0,300.0
0.02041579968921075,0.02289437040517659,0.039100007498367284,0.2,43.0,300.0
0.02584472444149997,0.029430143245523337,0.04832916545627651,0.2,44.0,300.0
0.02236920688571515,0.021351410655230278,0.03942024698028815,0.2,45.0,300.0
0.012439797560410457,0.03576448080891576,0.03525490430328421,0.2,46.0,300.0
0.016299671575191313,0.015543400016522435,0.030125659459709873,0.2,47.0,300.0
0.01851560674446874,0.01649514725481118,0.035888162143888416,0.2,48.0,300.0
0.019763729494472346,0.016115597441913376,0.04639913431881051,0.2,49.0,300.0
0.020325859962813136,0.02002792186044155,0.03749403801524171,0.2,50.0,300.0
0.016519826662724224,0.034344807585552035,0.03722221836153613,0.2,51.0,300.0
0.018933676377897897,0.020041715268243675,0.042546340621630166,0.2,52.0,300.0
0.018050601472109302,0.018853848728861842,0.025365449734340115,0.2,53.0,300.0
0.010817932762751848,0.010550114700371534,0.025355458324754457,0.2,54.0,300.0
0.016413998490713268,0.01405145634084775,0.041481023914130916,0.2,55.0,300.0
0.03709284818800916,0.04840437880028934,0.05001264975779266,0.2,56.0,300.0
0.020819377279344853,0.02138335240561457,0.04205983518922565,0.2,57.0,300.0
0.011037644977784533,0.009660630686453654,0.02633256833472701,0.2,58.0,300.0
0.041244513428864864,0.04615499992234434,0.061505707395381984,0.2,59.0,300.0
0.030158267325351987,0.03842378317855598,0.045211332232463715,0.2,60.0,300.0
0.015552498863913135,0.01587960886630006,0.029138558357867,0.2,61.0,300.0
0.01002176972456565,0.01081747883864579,0.026827741859184646,0.2,62.0,300.0
0.0161109231119527,0.014437393193479198,0.028182928706421338,0.2,63.0,300.0
0.020521683169050335,0.018584129400647287,0.03561327348861453,0.2,64.0,300.0
0.014200388750090496,0.028577175321740457,0.03159251241605516,0.2,65.0,300.0
0.013258909868309498,0.013644884014357045,0.03615407146508873,0.2,66.0,300.0
0.01743183905158779,0.017355678116109077,0.03725131548709709,0.2,67.0,300.0
0.02663365677551395,0.02283378384383891,0.03838358402926241,0.2,68.0,300.0
0.01556813042762999,0.01603403625631234,0.029286680993808063,0.2,69.0,300.0
0.022339010474767083,0.024259186988237973,0.03854287202971359,0.2,70.0,300.0
0.017523507152857536,0.017273870613434307,0.037788998854812114,0.2,71.0,300.0
0.016357528060717285,0.01078084101292839,0.02810697860767158,0.2,72.0,300.0
0.026908634680108495,0.04358292307261344,0.046027656697354986,0.2,73.0,300.0
0.020871265785266838,0.019734051985201125,0.04200464188032398,0.2,74.0,300.0
0.01720919930712863,0.0168548707717703,0.04108060059104353,0.2,75.0,300.0
0.02051635957150568,0.03954686677157101,0.03471302322397952,0.2,76.0,300.0
0.017466881462843056,0.024089310263786183,0.03232696829343773,0.2,77.0,300.0
0.028521597300323595,0.02896696949119213,0.05181433934378676,0.2,78.0,300.0
0.02308541550837992,0.022935457728340634,0.04816005083937858,0.2,79.0,300.0
0.0161643210843145,0.016353733134341783,0.02923502688836363,0.2,80.0,300.0
0.023685588912278455,0.021976288522209855,0.04379796489707578,0.2,81.0,300.0
0.01116758732683155,0.03654037685879002,0.03586422574247497,0.2,82.0,300.0
0.016292827654139964,0.013732537910081598,0.03442929381018879,0.2,83.0,300.0
0.03694527766589466,0.03404054194170132,0.056864003446236176,0.2,84.0,300.0
0.02299844786712608,0.022878529443248242,0.03922996921106623,0.2,85.0,300.0
0.020346944569250385,0.020134800522471717,0.04788863739914061,0.2,86.0,300.0
0.017095680843189475,0.014825327925957147,0.03381355254582918,0.2,87.0,300.0
0.05574880289728523,0.017888820368581967,0.03997902125288081,0.2,88.0,300.0
0.01784513003942455,0.03131271436301483,0.03298012646255935,0.2,89.0,300.0
0.027787996897528647,0.028380374601623664,0.04524791356341571,0.2,90.0,300.0
0.015575420112858713,0.01515501521296231,0.04898397786858764,0.2,91.0,300.0
0.021193009635584105,0.02682582707081884,0.04246907309383718,0.2,92.0,300.0
0.011512857142324688,0.033601351392933375,0.03482071444960606,0.2,93.0,300.0
0.01974508289334135,0.0198093065928326,0.03462876965908713,0.2,94.0,300.0
0.014168732899195575,0.016107077995075963,0.03456613570856237,0.2,95.0,300.0
0.01854663972861798,0.02024900981794435,0.032935333426670065,0.2,96.0,300.0
0.016171234369816424,0.013426143860859281,0.03053380790371234,0.2,97.0,300.0
0.013505672939058218,0.012462846585930547,0.026837505769962373,0.2,98.0,300.0
0.04922077396713684,0.015763364899066733,0.04275968094260846,0.2,99.0,300.0
0.0290124431109757,0.027812716689710328,0.04636416134943051,0.2,100.0,300.0
0.020882638951818088,0.020350705431001218,0.03734590404672613,0.3,1.0,300.0
0.021189387660188623,0.02187032695226649,0.03468214035103728,0.3,2.0,300.0
0.021367612103301,0.023101659569528768,0.046092530628615715,0.3,3.0,300.0
0.018044611124403292,0.017351213016355137,0.03618859671352364,0.3,4.0,300.0
0.024037024355539397,0.022717820903108494,0.04209213100079245,0.3,5.0,300.0
0.017105652770701082,0.017445873086565603,0.04527681281373051,0.3,6.0,300.0
0.016886423707338755,0.02197040139634214,0.04632039660540969,0.3,7.0,300.0
0.0162605271898011,0.018768287802204443,0.04549674955414065,0.3,8.0,300.0
0.03821916671544822,0.04149698041144618,0.047713883529181725,0.3,9.0,300.0
0.00867563284165713,0.007355908271695533,0.03541064627092127,0.3,10.0,300.0
0.016860051322041554,0.01638145815179012,0.03582581961823589,0.3,11.0,300.0
0.02432837867968471,0.02337772850423978,0.04226841595119828,0.3,12.0,300.0
0.020520981506167983,0.01611536131828185,0.042369932859687424,0.3,13.0,300.0
0.014636784351435091,0.012244674965111222,0.030628020422687842,0.3,14.0,300.0
0.027812381808312036,0.028646921988507983,0.044864206746009425,0.3,15.0,300.0
0.014411812064958828,0.014527893586420332,0.04233205768780916,0.3,16.0,300.0
0.019641687095684267,0.03761001903580145,0.03456880148661561,0.3,17.0,300.0
0.01772117081307434,0.03368512966062826,0.03459775963272478,0.3,18.0,300.0
0.008551493116437651,0.010617896362057443,0.03131311794206137,0.3,19.0,300.0
0.026288760896043466,0.024697122961809374,0.04894668421359337,0.3,20.0,300.0
0.015071062351950515,0.016753629974051797,0.033554095976306944,0.3,21.0,300.0
0.009101122099450052,0.008463918709919286,0.01809467794962289,0.3,22.0,300.0
0.03270065663644036,0.032927430544369474,0.04697686457593768,0.3,23.0,300.0
0.03134608573754626,0.03194379516204476,0.05586807834408961,0.3,24.0,300.0
0.013139191698461655,0.03655145294097089,0.036897543148113214,0.3,25.0,300.0
0.024847461463818672,0.021721158266496277,0.0374755662749352,0.3,26.0,300.0
0.012082386059511153,0.01376122084245581,0.025739057275581047,0.3,27.0,300.0
0.02624528154746224,0.053022663226190626,0.04985345831976461,0.3,28.0,300.0
0.031034752074152017,0.018975379419146274,0.03236754662235615,0.3,29.0,300.0
0.021388998876807227,0.022235828899293,0.04212713897624952,0.3,30.0,300.0
0.016454647112103645,0.01796898035323026,0.0367185377212123,0.3,31.0,300.0
0.017958729305564275,0.024071260881191943,0.03200367426146514,0.3,32.0,300.0
0.030432622898917797,0.03228892362799317,0.047849659547833566,0.3,33.0,300.0
0.040580165295784565,0.04271578908303803,0.0559615065347078,0.3,34.0,300.0
0.02267506911647142,0.0397061436746419,0.04788558950656606,0.3,35.0,300.0
0.006800996084407425,0.006933202702153152,0.028019547145976643,0.3,36.0,300.0
0.016976290982673094,0.015796758653753136,0.035552692519646496,0.3,37.0,300.0
0.015196497235426803,0.0189852081187061,0.04875019340550558,0.3,38.0,300.0
0.018850812991366067,0.019388182368694135,0.03824899749923107,0.3,39.0,300.0
0.02049351109258886,0.021178754170102114,0.03965250336655152,0.3,40.0,300.0
0.02143188912033951,0.029770639621160205,0.0357726339878729,0.3,41.0,300.0
0.018904338819345057,0.02109823995107809,0.03269290002706928,0.3,42.0,300.0
0.02814691122320614,0.029404646684677883,0.056428551338588345,0.3,43.0,300.0
0.020349840831179956,0.021264498645099335,0.04860484648634683,0.3,44.0,300.0
0.023067436222302482,0.026057509800334378,0.04191144794269579,0.3,45.0,300.0
0.039796927541538164,0.051607761672454046,0.05180818711268229,0.3,46.0,300.0
0.027586466790804225,0.03187900760368011,0.05713084930932784,0.3,47.0,300.0
0.024976714469317794,0.02613767721388105,0.04620666469067311,0.3,48.0,300.0
0.0164414470999917,0.015595167840722901,0.03143959896378875,0.3,49.0,300.0
0.01277543234350085,0.010906537102220556,0.03318463580851666,0.3,50.0,300.0
0.01621306362707226,0.01625096453118764,0.03948488661490012,0.3,51.0,300.0
0.02512912202058787,0.022805844216917625,0.03916095246638381,0.3,52.0,300.0
0.01603100389532274,0.01719405710911347,0.032339562773959205,0.3,53.0,300.0
0.013910576858846708,0.023828448828756364,0.024071938279140732,0.3,54.0,300.0
0.026450957533877644,0.039040890106412714,0.04635820655417031,0.3,55.0,300.0
0.01830583994772323,0.03791180194454679,0.046990007739732165,0.3,56.0,300.0
0.021241520843785455,0.019289106491998245,0.04834884177997167,0.3,57.0,300.0
